0.000000,368000.000000,293500.000000,180000.000000,0.000000,90000.000000,90000.000000,90000.000000,0.000000,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
0.000000,368000.000000,293500.000000,180000.000000,0.000000,90000.000000,90000.000000,90000.000000,0.000000,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
0.000000,368000.000000,293500.000000,180000.000000,0.000000,90000.000000,90000.000000,90000.000000,0.000000,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
0.000000,368000.000000,293500.000000,180000.000000,0.000000,90000.000000,90000.000000,90000.000000,0.000000,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
0.000000,368000.000000,293500.000000,180000.000000,0.000000,90000.000000,90000.000000,90000.000000,0.000000,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
0.000000,368000.000000,293500.000000,180000.000000,0.000000,90000.000000,90000.000000,90000.000000,0.000000,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
0.000000,368000.000000,293500.000000,180000.000000,0.000000,90000.000000,90000.000000,90000.000000,0.000000,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
0.000000,368000.000000,293500.000000,180000.000000,0.000000,90000.000000,90000.000000,90000.000000,0.000000,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
0.000000,368000.000000,293500.000000,180000.000000,0.000000,90000.000000,90000.000000,90000.000000,0.000000,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
0.000000,368000.000000,293500.000000,180000.000000,0.000000,90000.000000,90000.000000,90000.000000,0.000000,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
0.000000,368000.000000,293500.000000,180000.000000,0.000000,90000.000000,90000.000000,90000.000000,0.000000,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
0.000000,368000.000000,293500.000000,180000.000000,0.000000,90000.000000,90000.000000,90000.000000,0.000000,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
0.000000,368000.000000,293500.000000,180000.000000,0.000000,90000.000000,90000.000000,90000.000000,0.000000,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-0.024478,367999.983570,293500.044966,-180000.000000,-0.007622,90000.003811,90000.003811,90000.003811,0.003811,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-0.097914,367999.934281,293500.179863,-180000.000000,-0.030489,90000.015245,90000.015245,90000.015245,0.015245,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-0.244784,367999.835702,293500.449658,-180000.000000,-0.076223,90000.038112,90000.038112,90000.038112,0.038112,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-0.489568,367999.671402,293500.899315,-180000.000000,-0.152447,90000.076223,90000.076223,90000.076223,0.076223,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-0.856743,367999.424952,293501.573802,-180000.000000,-0.266782,90000.133391,90000.133391,90000.133391,0.133391,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-1.370787,367999.079919,293502.518082,-180000.000000,-0.426851,90000.213425,90000.213425,90000.213425,0.213425,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-2.056179,367998.619870,293503.777122,-180000.000000,-0.640276,90000.320138,90000.320138,90000.320138,0.320138,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-2.937393,367998.028369,293505.395888,-180000.000000,-0.914680,90000.457340,90000.457340,90000.457340,0.457340,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-4.038908,367997.288979,293507.419343,-180000.000000,-1.257685,90000.628843,90000.628843,90000.628843,0.628843,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-5.385197,367996.385260,293509.892453,-180000.000000,-1.676913,90000.838457,90000.838457,90000.838457,0.838457,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-7.000735,367995.300766,293512.860183,-180000.000000,-2.179988,90001.089994,90001.089994,90001.089994,1.089994,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-8.909996,367994.019048,293516.367496,-180000.000000,-2.774530,90001.387265,90001.387265,90001.387265,1.387265,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-11.137449,367992.523653,293520.459355,-180000.000000,-3.468162,90001.734081,90001.734081,90001.734081,1.734081,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-13.707566,367990.798118,293525.180725,-180000.000000,-4.268507,90002.134254,90002.134254,90002.134254,2.134254,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-16.644812,367988.825976,293530.576567,-180000.000000,-5.183187,90002.591594,90002.591594,90002.591594,2.591594,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-19.973653,367986.590749,293536.691842,-180000.000000,-6.219825,90003.109912,90003.109912,90003.109912,3.109912,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-23.718551,367984.075950,293543.571512,-180000.000000,-7.386042,90003.693021,90003.693021,90003.693021,3.693021,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-27.903964,367981.265082,293551.260536,-180000.000000,-8.689461,90004.344730,90004.344730,90004.344730,4.344730,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-32.554349,367978.141634,293559.803873,-180000.000000,-10.137704,90005.068852,90005.068852,90005.068852,5.068852,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
-37.694156,367974.689082,293569.246479,-180000.000000,-11.738394,90005.869197,90005.869197,90005.869197,5.869197,0.000000,-90000.000000,0.000000,0.000000,0.000000,0.000000
